takevisits.site	takevisits.country	takevisits.source	takevisits.site2	takevisits.traffic_source	takevisits.landingpage	takevisits.sendingpage	takevisits.user	takevisits.pages	takevisits.year	takevisits.month	takevisits.day
submarino.com.br*	76	1747	google.com.br	5	submarino.com.br/prime	google.com.br/search?q=prime+subamrino&ie=utf-8&oe=utf-8&client=firefox-b-ab&gws_rd=cr&ei=aQD5WK_EE8bCwASWpbyYBQ	5zY21zeTl4MjNsOQ==	["submarino.com.br/prime","submarino.com.br/categoria/351259","submarino.com.br/categoria/351259?limite=24&offset=24","submarino.com.br/produto/129735876","submarino.com.br/produto/129735876/game-assassins-creed-the-ezio-collection-xbox-one?condition=NEW"]	17	4	20
submarino.com.br*	76	1747	webmail.ig.com.br	5	submarino.com.br/?opn=SFDIA20042017&epar=em_ng_bl_ef_blast_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=ofevento@ig.com.br	webmail.ig.com.br/?_task=mail&_action=show&_uid=37439&_mbox=INBOX&_caps=pdf%3D0%2Cflash%3D1%2Ctif%3D0	5zYWwxMGxkZDgzbA==	["submarino.com.br/?opn=SFDIA20042017&epar=em_ng_bl_ef_blast_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=ofevento@ig.com.br","submarino.com.br/categoria/259294?chave=prf_hm_dt_0_1_0","submarino.com.br/categoria/games/playstation-4?chave=prf_hi_bn_gam_1_mundops4","submarino.com.br/?opn=SFDIA20042017&epar=em_ng_bl_ef_blast_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=ofevento@ig.com.br","submarino.com.br/categoria/259294?filtro=[{%22id%22:%22tag%22,%22value%22:%22sl32-campanhaconsolediadsub%22}]&chave=prf_hm_dt_0_4_0","submarino.com.br/?opn=SFDIA20042017&epar=em_ng_bl_ef_blast_sub&rmid=20_04_17_BLAST_DIA_D_GAMES&rrid=ofevento@ig.com.br","submarino.com.br/landingpage/parasedarbem?chave=prf_hm_de_0_1_estoquecritico","submarino.com.br/categoria/309573?filtro=[{%22id%22:%22tag%22,%22value%22:%22sl-1recordmktplace%22}]&chave=prf_hm_dt_0_12_0","submarino.com.br/oferta-do-dia?chave=prf_hm_tt_0_1_wow"]	17	4	20
submarino.com.br*	76	1747	dell.com	5	submarino.com.br/produto/131501008/notebook-dell-inspiron-i14-7460-a30s-intel-core-7-i7-16gb-memoria-dedicada-de-4gb-1tb-tela-full-hd-14-windows-10-prata?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35174&gclid=Cj0KEQjwldzHBRCfg_aImKrf7N4BEiQABJTPKJYVl3we8t0ru-M5r6Hx901kZljmn8nzXhnDMvyvzOsaArgd8P8HAQ&opn=XMLGOOGLE&sellerId=72381189000625	dell.com/br/p/inspiron-14-7460-laptop/pd	5zYXkydWFiZzBvbQ==	["submarino.com.br/produto/131501008/notebook-dell-inspiron-i14-7460-a30s-intel-core-7-i7-16gb-memoria-dedicada-de-4gb-1tb-tela-full-hd-14-windows-10-prata?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35174&gclid=Cj0KEQjwldzHBRCfg_aImKrf7N4BEiQABJTPKJYVl3we8t0ru-M5r6Hx901kZljmn8nzXhnDMvyvzOsaArgd8P8HAQ&opn=XMLGOOGLE&sellerId=72381189000625"]	17	4	20
submarino.com.br*	76	1747	NULL	5	submarino.com.br/produto/122236661/box-sherlock-holmes-4-volumes-?chave=acproduct	NULL	5zb3ZuMTZuYWx5YQ==	["submarino.com.br/produto/122236661/box-sherlock-holmes-4-volumes-?chave=acproduct","submarino.com.br/produto/112400033/livro-dom-quixote-2-volumes-","submarino.com.br/produto/116212945/livro-garoto-no-conves","submarino.com.br/produto/6832795/livro-as-cronicas-de-narnia-volume-unico-?DCSext.recom=Neemu_Produto_viu-viu-1&nm_origem=rec_produto_viu-viu-1&nm_ranking_rec=3","submarino.com.br/produto/119256345/livro-os-miseraveis","submarino.com.br/produto/116474179/livro-a-primavera-rebelde-colecao-queda-dos-reinos-volume-2?DCSext.recom=Neemu_Produto_viu-viu-log-2-T-1&nm_origem=rec_produto_viu-viu-log-2-T-1&nm_ranking_rec=1","submarino.com.br/produto/122294810/livro-box-percy-jackson-e-os-olimpianos-5-volumes-?nm_ranking_rec=4&nm_origem=rec_item_page.rr1-ClickEV&DCSext.recom=RR_item_page.rr1-ClickEV","submarino.com.br/produto/120910279/livro-a-ascensao-das-trevas-colecao-a-queda-dos-reinos-vol.-3?condition=NEW","submarino.com.br/produto/116395956/livro-a-guerra-dos-fae-as-criancas-trocadas-vol.-1","submarino.com.br/produto/120910279/livro-a-ascensao-das-trevas-colecao-a-queda-dos-reinos-vol.-3?nm_ranking_rec=1&nm_origem=rec_item_page.rr1-ClickEV&DCSext.recom=RR_item_page.rr1-ClickEV","submarino.com.br/produto/124234917/game-metal-gear-solid-v-the-phantom-pain-ps4?nm_ranking_rec=4&nm_origem=rec_item_page.history-RecentHistoricalItems&DCSext.recom=RR_item_page.history-RecentHistoricalItems","sacola.submarino.com.br/simple-basket?cartId=WLEnUHasjCYW30j1awI8we88LAz&codProdFusion=129014008&quantity=1#/basket","submarino.com.br/produto/128349851/game-final-fantasy-xv-edicao-limitada-ps4?postalCode=93224040","submarino.com.br/produto/112815423/game-metal-gear-rising-ps3","submarino.com.br/produto/126036287/game-the-witcher-3-wild-hunt-ps4?postalCode=93224040","submarino.com.br/produto/124234917/game-metal-gear-solid-v-the-phantom-pain-ps4","submarino.com.br","submarino.com.br","submarino.com.br/produto/127105213/livro-em-algum-lugar-nas-estrelas","submarino.com.br/produto/122236661/box-sherlock-holmes-4-volumes-?condition=NEW","submarino.com.br/produto/122236661/box-sherlock-holmes-4-volumes-?chave=acproduct","submarino.com.br/produto/112400033/livro-dom-quixote-2-volumes-","submarino.com.br/produto/116212945/livro-garoto-no-conves","submarino.com.br/produto/122294810/livro-box-percy-jackson-e-os-olimpianos-5-volumes-?nm_ranking_rec=4&nm_origem=rec_item_page.rr1-ClickEV&DCSext.recom=RR_item_page.rr1-ClickEV","submarino.com.br/produto/112722956/livro-extraordinario?DCSext.recom=Neemu_Produto_viu-comprou-1&nm_origem=rec_produto_viu-comprou-1&nm_ranking_rec=3","submarino.com.br/produto/6832795/livro-as-cronicas-de-narnia-volume-unico-?DCSext.recom=Neemu_Produto_viu-viu-1&nm_origem=rec_produto_viu-viu-1&nm_ranking_rec=3","submarino.com.br/busca?conteudo=%20A%20Queda%20dos%20Reinos","submarino.com.br/produto/116395956/livro-a-guerra-dos-fae-as-criancas-trocadas-vol.-1","submarino.com.br/produto/116474179/livro-a-primavera-rebelde-colecao-queda-dos-reinos-volume-2?DCSext.recom=Neemu_Produto_viu-viu-log-2-T-1&nm_origem=rec_produto_viu-viu-log-2-T-1&nm_ranking_rec=1","submarino.com.br/produto/120910279/livro-a-ascensao-das-trevas-colecao-a-queda-dos-reinos-vol.-3?condition=NEW","submarino.com.br/produto/120910279/livro-a-ascensao-das-trevas-colecao-a-queda-dos-reinos-vol.-3?nm_ranking_rec=1&nm_origem=rec_item_page.rr1-ClickEV&DCSext.recom=RR_item_page.rr1-ClickEV","submarino.com.br/produto/126036287/game-the-witcher-3-wild-hunt-ps4?postalCode=93224040","submarino.com.br/produto/128349851/game-final-fantasy-xv-edicao-limitada-ps4?postalCode=93224040","sacola.submarino.com.br/simple-basket?cartId=WLEnUHasjCYW30j1awI8we88LAz&codProdFusion=129014008&quantity=1#/basket","submarino.com.br/produto/124234917/game-metal-gear-solid-v-the-phantom-pain-ps4?nm_ranking_rec=4&nm_origem=rec_item_page.history-RecentHistoricalItems&DCSext.recom=RR_item_page.history-RecentHistoricalItems","submarino.com.br/produto/112815423/game-metal-gear-rising-ps3","submarino.com.br","submarino.com.br","submarino.com.br/produto/124234917/game-metal-gear-solid-v-the-phantom-pain-ps4","submarino.com.br","submarino.com.br/produto/112722956/livro-extraordinario?DCSext.recom=Neemu_Produto_viu-comprou-1&nm_origem=rec_produto_viu-comprou-1&nm_ranking_rec=3","submarino.com.br/produto/127105213/livro-em-algum-lugar-nas-estrelas","submarino.com.br/produto/127793731/game-one-piece-burning-blood-ps4?condition=NEW","submarino.com.br/produto/129532104/game-world-of-final-fantasy-ps4?DCSext.recom=RR_item_page.rr3-CategoryTopProducts&condition=NEW&nm_origem=rec_item_page.rr3-CategoryTopProducts&nm_ranking_rec=4","submarino.com.br/produto/127967163/livro-o-menino-no-alto-da-montanha?nm_ranking_rec=3&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP","submarino.com.br/produto/127204086/livro-thomas-e-sua-inesperada-vida-apos-a-morte?nm_ranking_rec=1&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP","submarino.com.br/produto/124273967/game-one-piece-pirate-warriors-3-ps4?DCSext.recom=RR_home_page.rr2-PersonalizedClickCP&condition=NEW&nm_origem=rec_home_page.rr2-PersonalizedClickCP&nm_ranking_rec=1","submarino.com.br/produto/127793731/game-one-piece-burning-blood-ps4?condition=NEW","submarino.com.br/produto/129958851/game-resident-evil-7-ps4?DCSext.recom=RR_item_page.rr3-CategoryTopProducts&condition=NEW&nm_origem=rec_item_page.rr3-CategoryTopProducts&nm_ranking_rec=1","submarino.com.br/produto/127967163/livro-o-menino-no-alto-da-montanha?nm_ranking_rec=3&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP","submarino.com.br/produto/127204086/livro-thomas-e-sua-inesperada-vida-apos-a-morte?nm_ranking_rec=1&nm_origem=rec_item_page.rr1-CategorySiloedViewCP&DCSext.recom=RR_item_page.rr1-CategorySiloedViewCP","submarino.com.br/produto/124273967/game-one-piece-pirate-warriors-3-ps4?DCSext.recom=RR_home_page.rr2-PersonalizedClickCP&condition=NEW&nm_origem=rec_home_page.rr2-PersonalizedClickCP&nm_ranking_rec=1","submarino.com.br/produto/122236661/box-sherlock-holmes-4-volumes-?condition=NEW","submarino.com.br/produto/129532104/game-world-of-final-fantasy-ps4?DCSext.recom=RR_item_page.rr3-CategoryTopProducts&condition=NEW&nm_origem=rec_item_page.rr3-CategoryTopProducts&nm_ranking_rec=4"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/15616729/suporte-veicular-ar-condicionado-universal-celular?opn=XMLGOOGLE&loja=14828079000158&epar=&WT.srch=1&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0LSRJEfKsGeg5e5Y1Po6yXAZ5sW2OsQbIJ13d9INh6IaAixO8P8HAQ	google.com.br/search?sourceid=chrome-psyapi2&ion=1&espv=2&ie=UTF-8&q=suporte%20para%20celular&oq=suporte%20para%20&aqs=chrome.2.69i57j0l5.3152j0j7	2935ce15-a841-988f-9d38-aed10b19842a	["submarino.com.br/produto/15616729/suporte-veicular-ar-condicionado-universal-celular?opn=XMLGOOGLE&loja=14828079000158&epar=&WT.srch=1&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0LSRJEfKsGeg5e5Y1Po6yXAZ5sW2OsQbIJ13d9INh6IaAixO8P8HAQ"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/16899706/suporte-portatil-de-celular-para-carro-carmont?loja=22485313000110&WT.srch=1&opn=XMLGOOGLE&epar=&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0Iy2C2ue53zdWUYqnAyM1Bh5KpM_pE-k9uF2CRc2Z-AaApa-8P8HAQ	google.com.br/search?espv=2&q=suporte+para+celular+moto+g+4+&oq=suporte+para+celular+moto+g+4+&gs_l=serp.3..0i13k1.5084882.5087999.0.5088254.9.7.0.2.2.0.141.775.1j6.7.0....0...1c.1.64.serp..0.9.781...0j0i67k1j0i22i30k1j0i10k1.Nnt--w_A9iY	2935ce15-a841-988f-9d38-aed10b19842a	["submarino.com.br/produto/16899706/suporte-portatil-de-celular-para-carro-carmont?loja=22485313000110&WT.srch=1&opn=XMLGOOGLE&epar=&epar=bp_pl_00_go_g35195&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0Iy2C2ue53zdWUYqnAyM1Bh5KpM_pE-k9uF2CRc2Z-AaApa-8P8HAQ"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/9306812/controle-remoto-an-mr500-lg-pb690b-lb6500-apenas-controle?opn=XMLGOOGLE&WT.srch=1&loja=21306816000118&epar=&epar=bp_pl_00_go_g35164&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0JwT4L88mjngf3jefJCV2g2VCmc0GrZm4ljeOIGeHD4aAm2q8P8HAQ	google.com.br/search?q=controle+smartmagic&oq=controle+smartmagic&aqs=chrome..69i57&sourceid=chrome&ie=UTF-8	2935ce15-a841-988f-9d38-aed10b19842a	["submarino.com.br/produto/9306812/controle-remoto-an-mr500-lg-pb690b-lb6500-apenas-controle?opn=XMLGOOGLE&WT.srch=1&loja=21306816000118&epar=&epar=bp_pl_00_go_g35164&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0JwT4L88mjngf3jefJCV2g2VCmc0GrZm4ljeOIGeHD4aAm2q8P8HAQ"]	17	4	20
submarino.com.br*	76	739	tradersclubbr.slack.com	1	submarino.com.br/produto/11488254?oferta=58d5522069e9c2b624e710f3	tradersclubbr.slack.com/messages/C2D7LPVRA	3a4b70c7-7561-0e1e-b49b-10d81fda5ba7	["submarino.com.br/produto/11488254?oferta=58d5522069e9c2b624e710f3","submarino.com.br/produto/11488254?oferta=58d5522069e9c2b624e710f3","submarino.com.br/produto/11488254/sala-de-jantar-primer-mesa-extensivel-120-160cm-6-cadeiras-madeira-lyptus-jequitiba-sunset-amarelo?opn=XMLGOOGLE&loja=10773407000105&epar=G20648&WT.srch=1&chave=cart_abandoners_img_tripla_3_DRA&gclid=CLGM5I-vs9MCFRIGkQodNQkA0g"]	17	4	20
submarino.com.br*	76	739	web.whatsapp.com	5	submarino.com.br/produto/11488254/sala-de-jantar-primer-mesa-extensivel-120-160cm-6-cadeiras-madeira-lyptus-jequitiba-sunset-amarelo?WT.srch=1&chave=cart_abandoners_img_tripla_3_DRA&condition=NEW&epar=G20648&gclid=CLGM5I-vs9MCFRIGkQodNQkA0g&opn=XMLGOOGLE&sellerId=10773407000105	web.whatsapp.com	3a4b70c7-7561-0e1e-b49b-10d81fda5ba7	["submarino.com.br/produto/11488254/sala-de-jantar-primer-mesa-extensivel-120-160cm-6-cadeiras-madeira-lyptus-jequitiba-sunset-amarelo?WT.srch=1&chave=cart_abandoners_img_tripla_3_DRA&condition=NEW&epar=G20648&gclid=CLGM5I-vs9MCFRIGkQodNQkA0g&opn=XMLGOOGLE&sellerId=10773407000105","submarino.com.br/produto/11488254/sala-de-jantar-primer-mesa-extensivel-120-160cm-6-cadeiras-madeira-lyptus-jequitiba-sunset-amarelo?WT.srch=1&chave=cart_abandoners_img_tripla_3_DRA&condition=NEW&epar=G20648&gclid=CLGM5I-vs9MCFRIGkQodNQkA0g&opn=XMLGOOGLE&sellerId=10773407000105"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/produto/123288059/gaveteiro-colors-3425a-4-gavetas-rosa-pink-madesa?opn=XMLGOOGLE&epar=&loja=11200418000169&WT.srch=1&epar=bp_pl_00_go_g35183&gclid=CNmouqmJtNMCFRUFkQodqjIHzQ	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=gaveteiro+4+gavetas+rosa	82710186-2868-3607-f86d-bc6bcca2c50f	["submarino.com.br/produto/123288059/gaveteiro-colors-3425a-4-gavetas-rosa-pink-madesa?opn=XMLGOOGLE&epar=&loja=11200418000169&WT.srch=1&epar=bp_pl_00_go_g35183&gclid=CNmouqmJtNMCFRUFkQodqjIHzQ","submarino.com.br/garantia/123288059?buyboxToken=smartbuybox-suba-v2-3523e6b6-7730-40c6-8c24-0b2edf26e0fe&offerType&productId=123288059&productSku=123288067&storeId=11200418000169","sacola.submarino.com.br/simple-basket?cartId=GJ73ySPaU3qCxKD9uaFc3841TBs","submarino.com.br/garantia/123288059/gaveteiro-colors-3425a-4-gavetas-rosa-pink-madesa?buyboxToken=smartbuybox-suba-v2-3523e6b6-7730-40c6-8c24-0b2edf26e0fe&condition=NEW&offerType&productId=123288059&productSku=123288067&sellerId=11200418000169","submarino.com.br/produto/123288059/gaveteiro-colors-3425a-4-gavetas-rosa-pink-madesa?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35183&gclid=CNmouqmJtNMCFRUFkQodqjIHzQ&opn=XMLGOOGLE&sellerId=11200418000169","submarino.com.br/categoria/decoracao/porta-objetos","submarino.com.br/busca/?conteudo=sapateira","submarino.com.br/busca/?conteudo=sapateira&limite=24&offset=24","submarino.com.br/busca/?conteudo=sapateira&filtro=%5B%7B%22id%22%3A%22offers_salesprice_range_coarse_suba%22%2C%22value%22%3A%22R%24%20100%2C00%20a%20R%24%20250%2C00%22%7D%5D&ordenacao=moreRelevant&origem=nanook","submarino.com.br/busca/?conteudo=sapateira&filtro=%7B%22id%22%3A%22offers_salesprice_range_coarse_suba%22%2C%22value%22%3A%22R%24+100%2C00+a+R%24+250%2C00%22%7D&limite=24&offset=24&ordenacao=moreRelevant&origem=nanook","submarino.com.br/busca/?conteudo=sapateira&filtro=%5B%7B%22id%22%3A%22offers_salesprice_range_coarse_suba%22%2C%22value%22%3A%22R%24%20100%2C00%20a%20R%24%20250%2C00%22%7D%2C%7B%22id%22%3A%22offers_salesprice_range_coarse_suba%22%2C%22value%22%3A%22R%24%20250%2C00%20a%20R%24%20500%2C00%22%7D%5D&ordenacao=moreRelevant&origem=nanook","submarino.com.br/produto/20265090","sacola.submarino.com.br/simple-basket?cartId=GJ73ySPaU3qCxKD9uaFc3841TBs","submarino.com.br/produto/12640118?type=cart_page.rr1&sourcePage=basket&position=0","sacola.submarino.com.br/simple-basket?cartId=GJ73ySPaU3qCxKD9uaFc3841TBs","submarino.com.br/produto/12640118/bancada-de-estudo-lilac-branco-texturizado-colibri?condition=NEW&position=0&sourcePage=basket&type=cart_page.rr1","submarino.com.br/categoria/444026","submarino.com.br/categoria/444026?limite=24&offset=24","submarino.com.br/categoria/444026?limite=24&offset=48","submarino.com.br/categoria/444026?limite=24&offset=72","submarino.com.br/categoria/444026?limite=24&offset=96","submarino.com.br/produto/10431574?oferta=58d55c1e69e9c2b6240f709b","submarino.com.br/produto/10431574/mesa-para-computador-6080-branco-j-bechara?condition=NEW&oferta=58d55c1e69e9c2b6240f709b","submarino.com.br/categoria/tv-e-home-theater/tv?filtro=%5B%7B%22id%22%3A%22category.id%22%2C%22value%22%3A%22265028%22%2C%22fixed%22%3Atrue%7D%2C%7B%22id%22%3A%22extra.POLEGADAS%22%2C%22value%22%3A%2240%5C%22%22%7D%5D&ordenacao=bestSellers&origem=omega","submarino.com.br/categoria/moveis-e-decoracao/cadeira/cadeira-executiva","submarino.com.br/produto/111804634?oferta=58d55c4169e9c2b624137e3c","submarino.com.br/garantia/111804634?buyboxToken&offerType&pricingId=58d296af4cedfd0017279995&productId=111804634&productSku=111804642&storeId=00776574000660","sacola.submarino.com.br/simple-basket?cartId=GJ73ySPaU3qCxKD9uaFc3841TBs","submarino.com.br/produto/17258236?type=cart_page.rr1&sourcePage=basket&position=0","submarino.com.br/categoria/moveis/puff-e-tamborete","submarino.com.br/categoria/moveis/puff-e-tamborete?limite=24&offset=24","sacola.submarino.com.br/simple-basket#/basket"]	17	4	20
submarino.com.br*	76	739	google.com.br	1	submarino.com.br/busca?conteudo=fone%20de%20ouvido%20sony	google.com.br/webhp?sourceid=chrome-instant&rlz=1C1CHZL_pt-BRBR686BR686&ion=1&espv=2&ie=UTF-8#q=fone+de+ouvido+ex-15ld	888b379f-2f63-64c6-25dc-6424c208de35	["submarino.com.br/busca?conteudo=fone%20de%20ouvido%20sony","submarino.com.br/busca?conteudo=fone%20de%20ouvido%20sony","submarino.com.br/produto/119340942/fone-de-ouvido-sony-estereo-intra-auricular-preto-mdrex15lp-bce?loja=14049935000177&WT.srch=1&opn=XMLGOOGLE&epar=&epar=bp_pl_00_go_g35135&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0KZ2FT-Asb0aOVj59E6ZFAlWJdCgEGU7H8fUG4_YFgkaAjNZ8P8HAQ","submarino.com.br/produto/119340942/fone-de-ouvido-sony-estereo-intra-auricular-preto-mdrex15lp-bce?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_g35135&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0KZ2FT-Asb0aOVj59E6ZFAlWJdCgEGU7H8fUG4_YFgkaAjNZ8P8HAQ&opn=XMLGOOGLE&sellerId=14049935000177"]	17	4	20
submarino.com.br*	76	739	google.com.br	5	submarino.com.br	google.com.br/#q=sobre+o+livro+f%C3%A1bulas+de+la+fontaine	ecde4385-5e41-cdd9-812e-e36109a849a5	["submarino.com.br"]	17	4	20
submarino.com.br*	76	586	google.com.br	1	submarino.com.br/?opn=AFLNOVOSUB&epar=b2wafiliados&loja=03&chave=AFL-161104-131001&franq=AFL-03-191713	google.com.br/search?q=submarino&oq=subma&aqs=chrome.0.69i59j69i57j0l4.8941j0j4&sourceid=chrome&ie=UTF-8	XRrAhzu37u4F1E9dd6TZqsOdPidzjZvu	["submarino.com.br/?opn=AFLNOVOSUB&epar=b2wafiliados&loja=03&chave=AFL-161104-131001&franq=AFL-03-191713","submarino.com.br/busca/?conteudo=cadeira%20escrit%C3%B3rio","submarino.com.br/?opn=AFLNOVOSUB&epar=b2wafiliados&loja=03&chave=AFL-161104-131001&franq=AFL-03-191713"]	17	4	20
submarino.com.br*	76	586	google.com.br	1	submarino.com.br	google.com.br/webhp?sourceid=chrome-instant&ion=1&espv=2&ie=UTF-8#q=onde+comprar+placa+mae+notbook	pzByC5nn2C5xMzEpXYECa5Vs5yRkQzRb	["submarino.com.br","submarino.com.br/busca/?conteudo=placa%20mae%20notbook%20%20sansung","submarino.com.br/busca/?conteudo=placa%20mae%20notebook%20%20sansung","submarino.com.br/busca/?conteudo=placa+mae+notebook++sansung&limite=24&offset=24","submarino.com.br/busca/?conteudo=placa+mae+notebook++sansung&limite=24&offset=48","submarino.com.br/busca/?conteudo=placa+mae+notebook++sansung&limite=24&offset=72","submarino.com.br/busca/?conteudo=placa+mae+notebook++sansung&limite=24&offset=96","submarino.com.br/busca/?conteudo=placa+mae+notebook++sansung&limite=24&offset=120","submarino.com.br/busca/?conteudo=placa+mae+notebook++sansung&limite=24&offset=144"]	17	4	20
submarino.com.br*	76	576	NULL	6	submarino.com.br/landingpage/dia-das-maes-ofertas?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=561928644475	NULL	en38afj9hod6144gkelj8kh8d6g	["submarino.com.br/landingpage/dia-das-maes-ofertas?epar=lomadee&loja=03&opn=AFLNOVOSUB&utm_source=lomadee&lmdsid=561928644475","submarino.com.br/landingpage/dia-das-maes-ofertas","submarino.com.br/landingpage/dia-das-maes-ofertas?filtro=[{%22id%22:%22tag%22,%22value%22:%22sl-abr2017-maes%22,%22fixed%22:true},{%22id%22:%22variation.price%22,%22value%22:%22100.0:200.0%22}]"]	17	4	20
submarino.com.br*	76	576	outlook.live.com	3	submarino.com.br/landingpage/galaxys8?chave=pm_hm_th_tel_1_sub_galaxys8_1804	outlook.live.com/owa/?path=/mail/AQMkADAwATMwMAItODVlNy1mNDUwLTAwAi0wMAoALgAAAzs2Ma39tCNOsJTZn%2B463kkBAOPKIRRcRYFDmTWjuE%2FBzy4AAAIBXwAAAA%3D%3D/rp	i0bf6l5eh0rqc5en3n57m81dd2a	["submarino.com.br/landingpage/galaxys8?chave=pm_hm_th_tel_1_sub_galaxys8_1804","submarino.com.br/busca/?conteudo=a7%202017","submarino.com.br/busca/?conteudo=a5%202017"]	17	4	20
submarino.com.br*	76	576	ultimodesconto.com	6	submarino.com.br/produto/125911537/smartphone-samsung-galaxy-s7-edge-android-6.0-tela-5.5-32gb-4g-camera-12mp-preto/?condition=NEW&franq=AFL-03-171644&opn=GOOGLESEARCH&sellerId=00776574000660	ultimodesconto.com	i0bf6l5eh0rqc5en3n57m81dd2a	["submarino.com.br/produto/125911537/smartphone-samsung-galaxy-s7-edge-android-6.0-tela-5.5-32gb-4g-camera-12mp-preto/?condition=NEW&franq=AFL-03-171644&opn=GOOGLESEARCH&sellerId=00776574000660","submarino.com.br/produto/129542708/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-preto/?condition=NEW&franq=AFL-03-171644&opn=AFLNOVOSUB&sellerId=00776574000660","submarino.com.br/produto/129542708/smartphone-samsung-galaxy-j7-prime-dual-chip-android-tela-5.5-32gb-4g-camera-13mp-preto/?condition=NEW&franq=AFL-03-171644&opn=AFLNOVOSUB&sellerId=00776574000660"]	17	4	20
submarino.com.br*	76	576	cissamagazine.com.br	1	submarino.com.br/produto/131017515/smartphone-asus-zenfone-3-dual-chip-android-6.0-tela-5.2-snapdragon-16gb-4g-camera-16mp-preto-safira?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_tel_geral_1p&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0IN_nR3nR-WYywIC6Y3r-dZdIMRXAwysD_BOW0cqVVUaAiaQ8P8HAQ&opn=XMLGOOGLE&sellerId=00776574000660	cissamagazine.com.br/smartphone-asus-zenfone-3-52-16gb-dual-ze520kl-desbloqueado-preto?utm_source=google&utm_medium=Shopping&utm_campaign=smartphone-asus-zenfone-3-52-16gb-dual-ze520kl-desbloqueado-preto&inStock&channel=c162291d&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0CbX1n76mbEjysEX3i6Y0h-9au8c2NZdzA9qtg_NP7gaAsjh8P8HAQ	i0bf6l5eh0rqc5en3n57m81dd2a	["submarino.com.br/produto/131017515/smartphone-asus-zenfone-3-dual-chip-android-6.0-tela-5.2-snapdragon-16gb-4g-camera-16mp-preto-safira?WT.srch=1&condition=NEW&epar=&epar=bp_pl_00_go_tel_geral_1p&gclid=Cj0KEQjwuOHHBRDmvsHs8PukyIQBEiQAlEMW0IN_nR3nR-WYywIC6Y3r-dZdIMRXAwysD_BOW0cqVVUaAiaQ8P8HAQ&opn=XMLGOOGLE&sellerId=00776574000660"]	17	4	20
